demand_type,time_period,origin_zone,dest_zone,demand
cycling,AM Peak (7-9am),30503112103,30202103106,6.646672516
cycling,AM Peak (7-9am),30503112103,30302105517,8.287864197
cycling,AM Peak (7-9am),30503112103,30403109615,20.72612836
cycling,AM Peak (7-9am),30503112103,30501110623,7.506051941
cycling,AM Peak (7-9am),30503112103,30501111014,6.306274689
cycling,AM Peak (7-9am),30503112103,30502111503,43.53485211
cycling,AM Peak (7-9am),30503112103,30503111912,15.38373773
cycling,AM Peak (7-9am),30503112103,30503112105,6.383564941
cycling,AM Peak (7-9am),30503112103,30503112108,29.9910246
cycling,AM Peak (7-9am),30503112103,30503112222,22.00531757
cycling,AM Peak (7-9am),30503112103,30503112415,5.678556152
cycling,AM Peak (7-9am),30503112104,30503112501,17.0102818
cycling,AM Peak (7-9am),30503112105,30503112218,6.383564941
cycling,AM Peak (7-9am),30503112108,30501110621,7.90936853
cycling,AM Peak (7-9am),30503112108,30503112103,22.00531757
cycling,AM Peak (7-9am),30503112108,30503112208,8.287864197
cycling,AM Peak (7-9am),30503112108,30503112409,7.90936853
cycling,AM Peak (7-9am),30503112112,30402108716,10.9753952
cycling,AM Peak (7-9am),30503112206,30202102702,8.186981689
cycling,AM Peak (7-9am),30503112206,30501110532,7.90936853
cycling,AM Peak (7-9am),30503112206,30503112217,34.04453552
cycling,AM Peak (7-9am),30503112206,30503112905,8.578762207
cycling,AM Peak (7-9am),30503112206,30503113101,9.648473999
cycling,AM Peak (7-9am),30503112208,30502111503,5.678556152
cycling,AM Peak (7-9am),30503112209,30503113111,5.257574829
cycling,AM Peak (7-9am),30503112217,30501110531,7.978608765
cycling,AM Peak (7-9am),30503112217,30503112501,8.578762207
cycling,AM Peak (7-9am),30503112217,30503113101,17.39244403
cycling,AM Peak (7-9am),30503112217,30503113111,10.18556824
cycling,AM Peak (7-9am),30503112217,30503113115,7.90936853
cycling,AM Peak (7-9am),30503112222,30503112103,9.321303101
cycling,AM Peak (7-9am),30503112223,30503111913,7.913616699
cycling,AM Peak (7-9am),30503112303,30503112904,5.768498474
cycling,AM Peak (7-9am),30503112305,30503112905,40.98456219
cycling,AM Peak (7-9am),30503112401,30503112412,10.94391638
cycling,AM Peak (7-9am),30503112403,30202103011,1.212316551
cycling,AM Peak (7-9am),30503112405,30503111911,8.746172119
cycling,AM Peak (7-9am),30503112409,30501110536,11.02249561
cycling,AM Peak (7-9am),30503112409,30501111115,23.00201068
cycling,AM Peak (7-9am),30503112409,30503112108,16.27357123
cycling,AM Peak (7-9am),30503112415,30503112103,6.799410217
cycling,AM Peak (7-9am),30503112501,30202103411,8.107581238
cycling,AM Peak (7-9am),30503112501,30203104034,9.512653992
cycling,AM Peak (7-9am),30503112501,30302105340,12.5898819
cycling,AM Peak (7-9am),30503112501,30501110531,8.902700562
cycling,AM Peak (7-9am),30503112501,30501110541,9.512653992
cycling,AM Peak (7-9am),30503112501,30501111208,9.8813703
cycling,AM Peak (7-9am),30503112501,30503112104,17.0102818
cycling,AM Peak (7-9am),30503112501,30503112217,30.01996912
cycling,AM Peak (7-9am),30503112501,30503112627,7.4761521
cycling,AM Peak (7-9am),30503112501,30503112843,9.430101135
cycling,AM Peak (7-9am),30503112512,30204104601,6.733466797
cycling,AM Peak (7-9am),30503112603,30202102812,18.58334607
cycling,AM Peak (7-9am),30503112603,30403109615,11.28365009
cycling,AM Peak (7-9am),30503112603,30404110333,11.90424734
cycling,AM Peak (7-9am),30503112603,30503111909,15.62409412
cycling,AM Peak (7-9am),30503112603,30503112620,48.8482887
cycling,AM Peak (7-9am),30503112604,30504113230,7.890919861
cycling,AM Peak (7-9am),30503112606,30503112609,6.734570496
cycling,AM Peak (7-9am),30503112609,30201102416,7.197184509
cycling,AM Peak (7-9am),30503112609,30503112108,14.41972711
cycling,AM Peak (7-9am),30503112609,30503112606,6.734570496
cycling,AM Peak (7-9am),30503112609,30503112613,33.83639349
cycling,AM Peak (7-9am),30503112609,30503112620,85.27522101
cycling,AM Peak (7-9am),30503112609,30504113505,9.179060059
cycling,AM Peak (7-9am),30503112613,30404110301,8.756179993
cycling,AM Peak (7-9am),30503112613,30501110621,9.205462341
cycling,AM Peak (7-9am),30503112613,30503112609,9.321303101
cycling,AM Peak (7-9am),30503112613,30503112614,11.26547992
cycling,AM Peak (7-9am),30503112613,30503112620,29.40732666
cycling,AM Peak (7-9am),30503112613,30503113004,5.513100525
cycling,AM Peak (7-9am),30503112613,30504113503,21.89481122
cycling,AM Peak (7-9am),30503112614,30302105526,13.39919617
cycling,AM Peak (7-9am),30503112616,30203103909,7.978608765
cycling,AM Peak (7-9am),30503112620,30201102519,15.88797729
cycling,AM Peak (7-9am),30503112620,30302105812,12.16297107
cycling,AM Peak (7-9am),30503112620,30303106523,8.287864197
cycling,AM Peak (7-9am),30503112620,30503112603,8.258651489
cycling,AM Peak (7-9am),30503112620,30503112609,8.186981689
cycling,AM Peak (7-9am),30503112620,30503112613,23.79571527
cycling,AM Peak (7-9am),30503112620,30503113122,9.205462341
cycling,AM Peak (7-9am),30503112620,30504113504,7.978608765
cycling,AM Peak (7-9am),30503112702,30202102825,8.600818726
cycling,AM Peak (7-9am),30503112702,30202102829,12.16297107
cycling,AM Peak (7-9am),30503112806,30504113301,13.20304883
cycling,AM Peak (7-9am),30503112830,30503112838,9.512653992
cycling,AM Peak (7-9am),30503112903,30503112904,6.770910034
cycling,AM Peak (7-9am),30503112904,30202102802,7.393825378
cycling,AM Peak (7-9am),30503112904,30202102812,19.72156732
cycling,AM Peak (7-9am),30503112904,30202102820,13.39919617
cycling,AM Peak (7-9am),30503112904,30202102913,8.756179993
cycling,AM Peak (7-9am),30503112904,30203103512,25.6655896
cycling,AM Peak (7-9am),30503112904,30203103815,9.519827637
cycling,AM Peak (7-9am),30503112904,30204104401,7.393825378
cycling,AM Peak (7-9am),30503112904,30304107008,7.065530945
cycling,AM Peak (7-9am),30503112904,30501110541,10.94391638
cycling,AM Peak (7-9am),30503112904,30503112305,32.71395648
cycling,AM Peak (7-9am),30503112904,30503112614,26.67009747
cycling,AM Peak (7-9am),30503112904,30503112706,13.39919617
cycling,AM Peak (7-9am),30503112904,30503112801,11.26547992
cycling,AM Peak (7-9am),30503112904,30503113126,5.768498474
cycling,AM Peak (7-9am),30503112904,30504113609,7.134725952
cycling,AM Peak (7-9am),30503112904,30504113613,11.26547992
cycling,AM Peak (7-9am),30503112905,30201102401,9.512653992
cycling,AM Peak (7-9am),30503112905,30203104026,7.393825378
cycling,AM Peak (7-9am),30503112905,30305107631,10.54307379
cycling,AM Peak (7-9am),30503112905,30501110536,7.335732422
cycling,AM Peak (7-9am),30503112905,30501110621,36.80162811
cycling,AM Peak (7-9am),30503112905,30502111729,8.287864197
cycling,AM Peak (7-9am),30503112905,30503112206,16.8447619
cycling,AM Peak (7-9am),30503112905,30503112305,66.00923688
cycling,AM Peak (7-9am),30503112905,30503112706,9.512653992
cycling,AM Peak (7-9am),30503112905,30503112825,7.593210815
cycling,AM Peak (7-9am),30503112905,30503113004,12.16297107
cycling,AM Peak (7-9am),30503112905,30504113407,5.253997131
cycling,AM Peak (7-9am),30503113006,30302105805,7.76950824
cycling,AM Peak (7-9am),30503113014,30304106801,6.330500122
cycling,AM Peak (7-9am),30503113018,30103101701,11.28365009
cycling,AM Peak (7-9am),30503113101,30103101701,7.76950824
cycling,AM Peak (7-9am),30503113101,30501110531,10.54307379
cycling,AM Peak (7-9am),30503113101,30501110534,7.12478949
cycling,AM Peak (7-9am),30503113101,30501110536,7.978608765
cycling,AM Peak (7-9am),30503113101,30503112206,31.91834363
cycling,AM Peak (7-9am),30503113101,30503112217,14.69734027
cycling,AM Peak (7-9am),30503113101,30503112501,6.738867859
cycling,AM Peak (7-9am),30503113101,30503113122,23.23367078
cycling,AM Peak (7-9am),30503113107,30203103909,11.46256116
cycling,AM Peak (7-9am),30503113107,30501110519,8.30388092
cycling,AM Peak (7-9am),30503113107,30503111913,7.889146484
cycling,AM Peak (7-9am),30503113111,30203104034,10.18556824
cycling,AM Peak (7-9am),30503113111,30503111912,7.62163324
cycling,AM Peak (7-9am),30503113111,30503112208,5.678556152
cycling,AM Peak (7-9am),30503113111,30503112209,5.257574829
cycling,AM Peak (7-9am),30503113111,30503112217,91.31991791
cycling,AM Peak (7-9am),30503113111,30503112223,18.0843822
cycling,AM Peak (7-9am),30503113111,30503112505,6.799410217
cycling,AM Peak (7-9am),30503113111,30503113122,35.85445743
cycling,AM Peak (7-9am),30503113113,30503112843,10.54307379
cycling,AM Peak (7-9am),30503113115,30503113111,8.280064514
cycling,AM Peak (7-9am),30503113122,30202103315,7.90936853
cycling,AM Peak (7-9am),30503113122,30503112217,16.72331219
cycling,AM Peak (7-9am),30503113126,30503112303,5.768498474
cycling,AM Peak (7-9am),30504113201,30504113210,19.93870081
cycling,AM Peak (7-9am),30504113206,30501110519,9.205462341
cycling,AM Peak (7-9am),30504113208,30504113206,15.71582092
cycling,AM Peak (7-9am),30504113208,30504113230,10.94391638
cycling,AM Peak (7-9am),30504113208,30504113419,27.42460291
cycling,AM Peak (7-9am),30504113210,30202103214,19.62481714
cycling,AM Peak (7-9am),30504113210,30404110322,7.335732422
cycling,AM Peak (7-9am),30504113210,30501111014,10.9753952
cycling,AM Peak (7-9am),30504113210,30504113230,17.20163745
cycling,AM Peak (7-9am),30504113214,30402108717,9.205462341
cycling,AM Peak (7-9am),30504113214,30403109610,9.430101135
cycling,AM Peak (7-9am),30504113214,30504113405,15.54336462
cycling,AM Peak (7-9am),30504113225,30305107327,15.64929431
cycling,AM Peak (7-9am),30504113225,30501111105,10.92384192
cycling,AM Peak (7-9am),30504113230,30201102501,20.13586615
cycling,AM Peak (7-9am),30504113230,30203103603,7.12478949
cycling,AM Peak (7-9am),30504113230,30301105129,15.64929431
cycling,AM Peak (7-9am),30504113230,30403109433,10.54307379
cycling,AM Peak (7-9am),30504113230,30501110530,9.321303101
cycling,AM Peak (7-9am),30504113230,30501110535,9.519827637
cycling,AM Peak (7-9am),30504113230,30501110607,9.528567566
cycling,AM Peak (7-9am),30504113230,30501111001,36.89370563
cycling,AM Peak (7-9am),30504113230,30503112604,15.80453656
cycling,AM Peak (7-9am),30504113230,30503112909,13.53406165
cycling,AM Peak (7-9am),30504113230,30504113208,63.7886712
cycling,AM Peak (7-9am),30504113230,30504113210,23.71199603
cycling,AM Peak (7-9am),30504113230,30504113420,26.27924847
cycling,AM Peak (7-9am),30504113230,30504113602,45.64698712
cycling,AM Peak (7-9am),30504113230,30504113714,11.28365009
cycling,AM Peak (7-9am),30504113231,30501110531,13.56445264
cycling,AM Peak (7-9am),30504113303,30503112614,22.00531757
cycling,AM Peak (7-9am),30504113304,30402108805,6.418060883
cycling,AM Peak (7-9am),30504113311,30403109713,1.045169571
cycling,AM Peak (7-9am),30504113405,30202102820,11.07387671
cycling,AM Peak (7-9am),30504113405,30402108705,7.12478949
cycling,AM Peak (7-9am),30504113405,30404109804,10.54307379
cycling,AM Peak (7-9am),30504113405,30501110536,8.746172119
cycling,AM Peak (7-9am),30504113405,30501110537,6.858932983
cycling,AM Peak (7-9am),30504113405,30503112217,7.465766541
cycling,AM Peak (7-9am),30504113405,30504113214,23.32508575
cycling,AM Peak (7-9am),30504113405,30504113218,6.11583905
cycling,AM Peak (7-9am),30504113405,30504113408,68.41461298
cycling,AM Peak (7-9am),30504113405,30504113409,8.107581238
cycling,AM Peak (7-9am),30504113405,30504113517,8.902700562
cycling,AM Peak (7-9am),30504113405,30504113518,8.107581238
cycling,AM Peak (7-9am),30504113407,30504113404,5.253997131
cycling,AM Peak (7-9am),30504113408,30504113405,7.727809692
cycling,AM Peak (7-9am),30504113408,30504113413,9.512653992
cycling,AM Peak (7-9am),30504113409,30504113405,8.107581238
cycling,AM Peak (7-9am),30504113413,30504113405,9.512653992
cycling,AM Peak (7-9am),30504113419,30404109804,7.593210815
cycling,AM Peak (7-9am),30504113419,30504113230,9.430101135
cycling,AM Peak (7-9am),30504113419,30504113507,22.8695827
cycling,AM Peak (7-9am),30504113419,30504113717,9.205462341
cycling,AM Peak (7-9am),30504113420,30501110528,7.90936853
cycling,AM Peak (7-9am),30504113420,30504113208,8.524235046
cycling,AM Peak (7-9am),30504113420,30504113230,9.430101135
cycling,AM Peak (7-9am),30504113507,30501110535,10.18556824
cycling,AM Peak (7-9am),30504113512,30302105815,5.513100525
cycling,AM Peak (7-9am),30504113517,30504113405,8.902700562
cycling,AM Peak (7-9am),30504113523,30101100614,1.23748362
cycling,AM Peak (7-9am),30504113526,30504113505,8.107581238
cycling,AM Peak (7-9am),30504113528,30504113731,6.330500122
cycling,AM Peak (7-9am),30504113602,30503112847,2.34963356
cycling,AM Peak (7-9am),30504113602,30504113230,20.15445526
cycling,AM Peak (7-9am),30504113701,30504113709,9.519827637
cycling,AM Peak (7-9am),30504113707,30403109615,9.321303101
cycling,AM Peak (7-9am),30504113708,30403109615,16.88868292
cycling,AM Peak (7-9am),30504113708,30501110531,38.17024786
cycling,AM Peak (7-9am),30504113708,30501110621,22.0270813
cycling,AM Peak (7-9am),30504113708,30501111001,10.51157196
cycling,AM Peak (7-9am),30504113708,30501111108,19.59314075
cycling,AM Peak (7-9am),30504113708,30503113126,7.593210815
cycling,AM Peak (7-9am),30504113708,30504113707,9.321303101
cycling,AM Peak (7-9am),30504113708,30504113715,30.85528973
cycling,AM Peak (7-9am),30504113709,30403109430,23.81027045
cycling,AM Peak (7-9am),30504113709,30504113701,9.519827637
cycling,AM Peak (7-9am),30504113710,30302105802,9.648473999
cycling,AM Peak (7-9am),30504113710,30403109615,12.5898819
cycling,AM Peak (7-9am),30504113710,30504113309,10.54307379
cycling,AM Peak (7-9am),30504113715,30402109001,17.33946967
cycling,AM Peak (7-9am),30504113715,30403109402,7.335732422
cycling,AM Peak (7-9am),30504113715,30403109418,22.8695827
cycling,AM Peak (7-9am),30504113715,30403109713,0.78084404
cycling,AM Peak (7-9am),30504113717,30201102501,6.326192841
cycling,AM Peak (7-9am),30504113717,30202102830,5.513100525
cycling,AM Peak (7-9am),30504113717,30302105533,7.90936853
cycling,AM Peak (7-9am),30504113717,30403109423,17.19116937
cycling,AM Peak (7-9am),30504113717,30403109430,21.52666223
cycling,AM Peak (7-9am),30504113717,30403109711,6.330500122
cycling,AM Peak (7-9am),30504113717,30501110531,14.50154285
cycling,AM Peak (7-9am),30504113717,30501111109,20.04455829
cycling,AM Peak (7-9am),30504113717,30503112810,9.501238525
cycling,AM Peak (7-9am),30504113717,30504113210,8.287864197
cycling,AM Peak (7-9am),30504113717,30504113303,34.68933203
cycling,AM Peak (7-9am),30504113717,30504113419,46.10325348
cycling,AM Peak (7-9am),30504113717,30504113505,5.768498474
cycling,AM Peak (7-9am),30504113717,30504113526,8.107581238
cycling,AM Peak (7-9am),30504113717,30504113528,14.05830981
cycling,AM Peak (7-9am),30504113721,30501111112,9.430101135
cycling,AM Peak (7-9am),30504113721,30504113730,7.90936853
cycling,AM Peak (7-9am),30504113724,30202102820,10.18556824
cycling,AM Peak (7-9am),30504113730,30504113721,15.42721838
cycling,AM Peak (7-9am),30504113732,30504113731,10.9753952
