location_desc,i_node,j_node,length_metres,WKT,demand,person_km
Story Bridge Eastern-side,60869,60865,82.01403,"LINESTRING(153.0692707 -27.5547983,153.0688829 -27.555431)",12.14394556,0.9959739154762068
Story Bridge Eastern-side,63117,47746,138.80449,"LINESTRING(153.083171 -27.4874604,153.0817835 -27.4872657)",17.745313019999998,2.463129123631459
Story Bridge Eastern-side,63187,63117,112.79383,"LINESTRING(153.0842985 -27.4876186,153.083171 -27.4874604)",17.745313019999998,2.001561820074666
Story Bridge Eastern-side,63273,63740,49.37984,"LINESTRING(153.1037389 -27.4916475,153.1042283 -27.4917373)",17.745313019999998,0.8762607176775167
Story Bridge Eastern-side,63274,63275,192.68852,"LINESTRING(153.1040308 -27.4950425,153.1039516 -27.4933311)",7.978608765,1.5373863145868778
Story Bridge Eastern-side,63275,63279,81.75774,"LINESTRING(153.1039516 -27.4933311,153.1040769 -27.4926018)",10.568064911,0.8640211032966612
Story Bridge Eastern-side,63279,35192,85.4686,"LINESTRING(153.1040769 -27.4926018,153.1042079 -27.4918394)",10.568064911,0.9032377126522946
Story Bridge Eastern-side,63286,63274,104.42036,"LINESTRING(153.1029876 -27.4951927,153.1040308 -27.4950425)",7.978608765,0.8331291995404554
Story Bridge Eastern-side,63337,21588,57.45217,"LINESTRING(153.0953354 -27.4891798,153.0947614 -27.4890975)",17.745313019999998,1.0195067403282534
Story Bridge Eastern-side,63394,50411,49.52088,"LINESTRING(153.0937815 -27.4889549,153.0932859 -27.4888888)",17.745313019999998,0.8787635166258574
Story Bridge Eastern-side,63422,50413,59.03026,"LINESTRING(153.0912878 -27.4886051,153.0906979 -27.4885213)",17.745313019999998,1.0475104413519851
Story Bridge Eastern-side,63427,201665,92.48563,"LINESTRING(153.0894982 -27.488351,153.0885738 -27.4882207)",17.745313019999998,1.6411864542019023
Story Bridge Eastern-side,63704,63705,89.20836,"LINESTRING(153.1077033 -27.4953632,153.1068334 -27.495165)",2.589456146,0.23100113607658054
Story Bridge Eastern-side,63705,63707,147.60629,"LINESTRING(153.1068334 -27.495165,153.1056671 -27.4943406)",2.589456146,0.38222001482875834
Story Bridge Eastern-side,63707,63711,92.62956,"LINESTRING(153.1056671 -27.4943406,153.1049612 -27.4937906)",2.589456146,0.23986018344327575
Story Bridge Eastern-side,63708,63275,82.04694,"LINESTRING(153.1047083 -27.4935936,153.1039516 -27.4933311)",2.589456146,0.21245695304349327
Story Bridge Eastern-side,63711,63708,33.18271,"LINESTRING(153.1049612 -27.4937906,153.1047083 -27.4935936)",2.589456146,0.08592517235043565
Story Bridge Eastern-side,63714,116554,107.11335,"LINESTRING(153.101316 -27.4900893,153.101807 -27.490951)",17.745313019999998,1.9007599243708166
Story Bridge Eastern-side,63715,63714,67.25668,"LINESTRING(153.101807 -27.490951,153.1022447 -27.4914082)",17.745313019999998,1.1934908392859733
Story Bridge Eastern-side,63740,63715,150.09583,"LINESTRING(153.1022447 -27.4914082,153.1037389 -27.4916475)",17.745313019999998,2.6634974863467065
